Index,Phylotype,Sub-Phylotype,Sequevar,Sub-sequevar designation,Strainname,Alt Names,"Environmental Source (Soil, Water, unknown plants)",Host Species (Common name),Host Species ,Host Genus,Host Family,Host Order,Year isolated,Location Isolated,Location (Country or Territory),Location (subcontinent),Location (continent),Lat,Long,Genome Accession,Genome Level,Sequencing Tech,egl accession,mutS accession,other accession,Citation,Year published,Data entered by,Comments
7468,II,IIA,41,,LPF765,,,Eucalyptus pellita (Large-fruited Red Mahogany),Eucalyptus pellita,Eucalyptus,Myrtaceae,Myrtales,2019,"Para, Brazil",Brazil,Southern America,South America,-4.046128,-53.138286,,,,MW381126,,,"Freitas 2020, https://doi.org/10.1111/efp.12704",2020,Cloe Tom,
7469,II,IIA,41,,LPF766,,,Eucalyptus pellita (Large-fruited Red Mahogany),Eucalyptus pellita,Eucalyptus,Myrtaceae,Myrtales,2019,"Para, Brazil",Brazil,Southern America,South America,-4.046128,-53.138286,,,,MW381127,,,"Freitas 2020, https://doi.org/10.1111/efp.12704",2020,Cloe Tom,
7470,II,IIA,41,,LPF767,,,Eucalyptus pellita (Large-fruited Red Mahogany),Eucalyptus pellita,Eucalyptus,Myrtaceae,Myrtales,2019,"Para, Brazil",Brazil,Southern America,South America,-4.046128,-53.138286,,,,MW381128,,,"Freitas 2020, https://doi.org/10.1111/efp.12704",2020,Cloe Tom,
7471,II,IIA,41,,LPF768,,,Eucalyptus pellita (Large-fruited Red Mahogany),Eucalyptus pellita,Eucalyptus,Myrtaceae,Myrtales,2019,"Para, Brazil",Brazil,Southern America,South America,-4.046128,-53.138286,,,,MW381129,,,"Freitas 2020, https://doi.org/10.1111/efp.12704",2020,Cloe Tom,
7472,II,IIA,41,,LPF769,,,Eucalyptus pellita (Large-fruited Red Mahogany),Eucalyptus pellita,Eucalyptus,Myrtaceae,Myrtales,2019,"Para, Brazil",Brazil,Southern America,South America,-4.046128,-53.138286,,,,MW381130,,,"Freitas 2020, https://doi.org/10.1111/efp.12704",2020,Cloe Tom,
7473,II,IIA,41,,LPF770,,,Eucalyptus pellita (Large-fruited Red Mahogany),Eucalyptus pellita,Eucalyptus,Myrtaceae,Myrtales,2019,"Para, Brazil",Brazil,Southern America,South America,-4.046128,-53.138286,,,,MW381131,,,"Freitas 2020, https://doi.org/10.1111/efp.12704",2020,Cloe Tom,
7474,II,IIA,41,,LPF771,,,Eucalyptus pellita (Large-fruited Red Mahogany),Eucalyptus pellita,Eucalyptus,Myrtaceae,Myrtales,2019,"Para, Brazil",Brazil,Southern America,South America,-4.046128,-53.138286,,,,MW381132,,,"Freitas 2020, https://doi.org/10.1111/efp.12704",2020,Cloe Tom,
7475,II,IIA,41,,LPF772,,,Eucalyptus pellita (Large-fruited Red Mahogany),Eucalyptus pellita,Eucalyptus,Myrtaceae,Myrtales,2019,"Para, Brazil",Brazil,Southern America,South America,-4.046128,-53.138286,,,,MW381135,,,"Freitas 2020, https://doi.org/10.1111/efp.12704",2020,Cloe Tom,
7476,II,IIA,41,,LPF773,,,Eucalyptus pellita (Large-fruited Red Mahogany),Eucalyptus pellita,Eucalyptus,Myrtaceae,Myrtales,2019,"Para, Brazil",Brazil,Southern America,South America,-4.046128,-53.138286,,,,MW381136,,,"Freitas 2020, https://doi.org/10.1111/efp.12704",2020,Cloe Tom,
7477,II,IIA,41,,LPF774,,,Eucalyptus pellita (Large-fruited Red Mahogany),Eucalyptus pellita,Eucalyptus,Myrtaceae,Myrtales,2019,"Para, Brazil",Brazil,Southern America,South America,-4.046128,-53.138286,,,,MW381137,,,"Freitas 2020, https://doi.org/10.1111/efp.12704",2020,Cloe Tom,
7478,II,IIA,41,,LPF775,,,Eucalyptus pellita (Large-fruited Red Mahogany),Eucalyptus pellita,Eucalyptus,Myrtaceae,Myrtales,2019,"Para, Brazil",Brazil,Southern America,South America,-4.046128,-53.138286,,,,MW381138,,,"Freitas 2020, https://doi.org/10.1111/efp.12704",2020,Cloe Tom,
7479,II,IIA,41,,LPF776,,,Eucalyptus pellita (Large-fruited Red Mahogany),Eucalyptus pellita,Eucalyptus,Myrtaceae,Myrtales,2019,"Para, Brazil",Brazil,Southern America,South America,-4.046128,-53.138286,,,,MW381139,,,"Freitas 2020, https://doi.org/10.1111/efp.12704",2020,Cloe Tom,
7480,II,IIA,41,,LPF777,,,Eucalyptus pellita (Large-fruited Red Mahogany),Eucalyptus pellita,Eucalyptus,Myrtaceae,Myrtales,2019,"Para, Brazil",Brazil,Southern America,South America,-4.046128,-53.138286,,,,MW381140,,,"Freitas 2020, https://doi.org/10.1111/efp.12704",2020,Cloe Tom,
7481,II,IIA,41,,LPF778,,,Eucalyptus pellita (Large-fruited Red Mahogany),Eucalyptus pellita,Eucalyptus,Myrtaceae,Myrtales,2019,"Para, Brazil",Brazil,Southern America,South America,-4.046128,-53.138286,,,,MW381141,,,"Freitas 2020, https://doi.org/10.1111/efp.12704",2020,Cloe Tom,
7482,II,IIA,41,,LPF779,,,Eucalyptus pellita (Large-fruited Red Mahogany),Eucalyptus pellita,Eucalyptus,Myrtaceae,Myrtales,2019,"Para, Brazil",Brazil,Southern America,South America,-4.046128,-53.138286,,,,MW381142,,,"Freitas 2020, https://doi.org/10.1111/efp.12704",2020,Cloe Tom,
7483,II,IIA,41,,LPF780,,,Eucalyptus pellita (Large-fruited Red Mahogany),Eucalyptus pellita,Eucalyptus,Myrtaceae,Myrtales,2019,"Para, Brazil",Brazil,Southern America,South America,-4.046128,-53.138286,,,,MW381143,,,"Freitas 2020, https://doi.org/10.1111/efp.12704",2020,Cloe Tom,
7484,II,IIA,41,,LPF781,,,Eucalyptus pellita (Large-fruited Red Mahogany),Eucalyptus pellita,Eucalyptus,Myrtaceae,Myrtales,2019,"Para, Brazil",Brazil,Southern America,South America,-4.046128,-53.138286,,,,MW381144,,,"Freitas 2020, https://doi.org/10.1111/efp.12704",2020,Cloe Tom,
7485,II,IIA,41,,LPF782,,,Eucalyptus pellita (Large-fruited Red Mahogany),Eucalyptus pellita,Eucalyptus,Myrtaceae,Myrtales,2019,"Para, Brazil",Brazil,Southern America,South America,-4.046128,-53.138286,,,,MW381145,,,"Freitas 2020, https://doi.org/10.1111/efp.12704",2020,Cloe Tom,
7486,II,IIA,41,,LPF783,,,Eucalyptus pellita (Large-fruited Red Mahogany),Eucalyptus pellita,Eucalyptus,Myrtaceae,Myrtales,2019,"Para, Brazil",Brazil,Southern America,South America,-4.046128,-53.138286,,,,MW381146,,,"Freitas 2020, https://doi.org/10.1111/efp.12704",2020,Cloe Tom,
7487,II,IIA,41,,LPF784,,,Eucalyptus pellita (Large-fruited Red Mahogany),Eucalyptus pellita,Eucalyptus,Myrtaceae,Myrtales,2019,"Para, Brazil",Brazil,Southern America,South America,-4.046128,-53.138286,,,,MW381147,,,"Freitas 2020, https://doi.org/10.1111/efp.12704",2020,Cloe Tom,
7488,II,IIA,41,,LPF785,,,Eucalyptus pellita (Large-fruited Red Mahogany),Eucalyptus pellita,Eucalyptus,Myrtaceae,Myrtales,2019,"Para, Brazil",Brazil,Southern America,South America,-4.046128,-53.138286,,,,MW381148,,,"Freitas 2020, https://doi.org/10.1111/efp.12704",2020,Cloe Tom,
7489,II,IIA,41,,LPF786,,,Eucalyptus pellita (Large-fruited Red Mahogany),Eucalyptus pellita,Eucalyptus,Myrtaceae,Myrtales,2019,"Para, Brazil",Brazil,Southern America,South America,-4.046128,-53.138286,,,,MW381149,,,"Freitas 2020, https://doi.org/10.1111/efp.12704",2020,Cloe Tom,
7490,II,IIA,41,,LPF787,,,Eucalyptus pellita (Large-fruited Red Mahogany),Eucalyptus pellita,Eucalyptus,Myrtaceae,Myrtales,2019,"Para, Brazil",Brazil,Southern America,South America,-4.046128,-53.138286,,,,MW381150,,,"Freitas 2020, https://doi.org/10.1111/efp.12704",2020,Cloe Tom,
7491,II,IIA,41,,LPF788,,,Eucalyptus pellita (Large-fruited Red Mahogany),Eucalyptus pellita,Eucalyptus,Myrtaceae,Myrtales,2019,"Para, Brazil",Brazil,Southern America,South America,-4.046128,-53.138286,,,,MW381151,,,"Freitas 2020, https://doi.org/10.1111/efp.12704",2020,Cloe Tom,
7492,II,IIA,41,,LPF789,,,Eucalyptus pellita (Large-fruited Red Mahogany),Eucalyptus pellita,Eucalyptus,Myrtaceae,Myrtales,2019,"Para, Brazil",Brazil,Southern America,South America,-4.046128,-53.138286,,,,MW381152,,,"Freitas 2020, https://doi.org/10.1111/efp.12704",2020,Cloe Tom,
7493,II,IIA,41,,LPF790,,,Eucalyptus pellita (Large-fruited Red Mahogany),Eucalyptus pellita,Eucalyptus,Myrtaceae,Myrtales,2019,"Para, Brazil",Brazil,Southern America,South America,-4.046128,-53.138286,,,,MW381153,,,"Freitas 2020, https://doi.org/10.1111/efp.12704",2020,Cloe Tom,
7494,II,IIA,41,,LPF791,,,Eucalyptus pellita (Large-fruited Red Mahogany),Eucalyptus pellita,Eucalyptus,Myrtaceae,Myrtales,2019,"Para, Brazil",Brazil,Southern America,South America,-4.046128,-53.138286,,,,MW381154,,,"Freitas 2020, https://doi.org/10.1111/efp.12704",2020,Cloe Tom,
7495,II,IIA,41,,LPF792,,,Eucalyptus pellita (Large-fruited Red Mahogany),Eucalyptus pellita,Eucalyptus,Myrtaceae,Myrtales,2019,"Para, Brazil",Brazil,Southern America,South America,-4.046128,-53.138286,,,,MW381155,,,"Freitas 2020, https://doi.org/10.1111/efp.12704",2020,Cloe Tom,
7496,II,IIA,41,,LPF793,,,Eucalyptus pellita (Large-fruited Red Mahogany),Eucalyptus pellita,Eucalyptus,Myrtaceae,Myrtales,2019,"Para, Brazil",Brazil,Southern America,South America,-4.046128,-53.138286,,,,MW381156,,,"Freitas 2020, https://doi.org/10.1111/efp.12704",2020,Cloe Tom,
7497,II,IIA,41,,LPF794,,,Eucalyptus pellita (Large-fruited Red Mahogany),Eucalyptus pellita,Eucalyptus,Myrtaceae,Myrtales,2019,"Para, Brazil",Brazil,Southern America,South America,-4.046128,-53.138286,,,,MW381157,,,"Freitas 2020, https://doi.org/10.1111/efp.12704",2020,Cloe Tom,
7498,II,IIA,41,,LPF795,,,Eucalyptus pellita (Large-fruited Red Mahogany),Eucalyptus pellita,Eucalyptus,Myrtaceae,Myrtales,2019,"Para, Brazil",Brazil,Southern America,South America,-4.046128,-53.138286,,,,MW381158,,,"Freitas 2020, https://doi.org/10.1111/efp.12704",2020,Cloe Tom,
7499,II,IIA,41,,LPF796,,,Eucalyptus pellita (Large-fruited Red Mahogany),Eucalyptus pellita,Eucalyptus,Myrtaceae,Myrtales,2019,"Para, Brazil",Brazil,Southern America,South America,-4.046128,-53.138286,,,,MW381159,,,"Freitas 2020, https://doi.org/10.1111/efp.12704",2020,Cloe Tom,
7500,II,IIA,41,,LPF797,,,Eucalyptus pellita (Large-fruited Red Mahogany),Eucalyptus pellita,Eucalyptus,Myrtaceae,Myrtales,2019,"Para, Brazil",Brazil,Southern America,South America,-4.046128,-53.138286,,,,MW381160,,,"Freitas 2020, https://doi.org/10.1111/efp.12704",2020,Cloe Tom,
7501,II,IIA,41,,LPF798,,,Eucalyptus pellita (Large-fruited Red Mahogany),Eucalyptus pellita,Eucalyptus,Myrtaceae,Myrtales,2019,"Para, Brazil",Brazil,Southern America,South America,-4.046128,-53.138286,,,,MW381161,,,"Freitas 2020, https://doi.org/10.1111/efp.12704",2020,Cloe Tom,
7502,II,IIA,,,IBSBF2577,,,Eucalyptus pellita (Large-fruited Red Mahogany),Eucalyptus pellita,Eucalyptus,Myrtaceae,Myrtales,,"Santa Catarina, Brazil",Brazil,Southern America,South America,-27.551667,-48.478889,,,,MW381115,,,"Freitas 2020, https://doi.org/10.1111/efp.12704",2020,Cloe Tom,
7503,II,IIB,27,,LPF711,,,Eucalyptus pellita (Large-fruited Red Mahogany),Eucalyptus pellita,Eucalyptus,Myrtaceae,Myrtales,2013,"Sao Paulo, Brazil",Brazil,Southern America,South America,-23.552139,-46.647198,,,,MW381162,,,"Freitas 2020, https://doi.org/10.1111/efp.12704",2020,Cloe Tom,
7504,II,IIA,41,,LPF717,,,Eucalyptus pellita (Large-fruited Red Mahogany),Eucalyptus pellita,Eucalyptus,Myrtaceae,Myrtales,2016,"Sao Paulo, Brazil",Brazil,Southern America,South America,-23.552139,-46.647198,,,,MW381113,,,"Freitas 2020, https://doi.org/10.1111/efp.12704",2020,Cloe Tom,
7505,II,IIB,,,LPF727,,,Eucalyptus pellita (Large-fruited Red Mahogany),Eucalyptus pellita,Eucalyptus,Myrtaceae,Myrtales,2018,"Sao Paulo, Brazil",Brazil,Southern America,South America,-23.552139,-46.647198,,,,MW381176,,,"Freitas 2020, https://doi.org/10.1111/efp.12704",2020,Cloe Tom,
7506,I,,44,,Pn37,,,Arachis hypogaea (Peanut),Arachis hypogaea,Arachis,Fabaceae,Fabales,,"Beihai, Guangxi, China",China,Eastern Asia,Asia,21.483296,109.115687,,,,MG999624,,,"He 2020, https://doi.org/10.1094/PDIS-12-19-2738-SC",2020,Cloe Tom,
7507,I,,44,,Pn38,,,Arachis hypogaea (Peanut),Arachis hypogaea,Arachis,Fabaceae,Fabales,,"Beihai, Guangxi, China",China,Eastern Asia,Asia,21.483296,109.115687,,,,MG999625,,,"He 2020, https://doi.org/10.1094/PDIS-12-19-2738-SC",2020,Cloe Tom,
7508,I,,44,,Pn32,,,Arachis hypogaea (Peanut),Arachis hypogaea,Arachis,Fabaceae,Fabales,,"Qinzhou, Guangxi, China",China,Eastern Asia,Asia,21.966989,108.624953,,,,MG999619,,,"He 2020, https://doi.org/10.1094/PDIS-12-19-2738-SC",2020,Cloe Tom,
7509,I,,44,,Pn33,,,Arachis hypogaea (Peanut),Arachis hypogaea,Arachis,Fabaceae,Fabales,2017,"Qinzhou, Guangxi, China",China,Eastern Asia,Asia,21.966989,108.624953,GCA_023130755.1,Contig(115),Illumina HiSeq,MG999620,,,"He 2020, https://doi.org/10.1094/PDIS-12-19-2738-SC",2020,Cloe Tom,
7510,I,,44,,Pn36,,,Arachis hypogaea (Peanut),Arachis hypogaea,Arachis,Fabaceae,Fabales,,"Qinzhou, Guangxi, China",China,Eastern Asia,Asia,21.966989,108.624953,,,,MG999623,,,"He 2020, https://doi.org/10.1094/PDIS-12-19-2738-SC",2020,Cloe Tom,
7511,I,,17,,Bp01,,,Bidens pilosa (Black-jack),Bidens pilosa,Bidens,Asteraceae,Asterales,,"Qinzhou, Guangxi, China",China,Eastern Asia,Asia,21.966989,108.624953,,,,MH021274,,,"He 2020, https://doi.org/10.1094/PDIS-12-19-2738-SC",2020,Cloe Tom,
7512,I,,17,,Ec06,,,Eucalyptus robusta (Swamp Mahogany),Eucalyptus robusta,Eucalyptus,Myrtaceae,Myrtales,,"Qinzhou, Guangxi, China",China,Eastern Asia,Asia,21.966989,108.624953,,,,MH005161,,,"He 2020, https://doi.org/10.1094/PDIS-12-19-2738-SC",2020,Cloe Tom,
7513,I,,17,,Ec07,,,Eucalyptus robusta (Swamp Mahogany),Eucalyptus robusta,Eucalyptus,Myrtaceae,Myrtales,,"Qinzhou, Guangxi, China",China,Eastern Asia,Asia,21.966989,108.624953,,,,MH005163,,,"He 2020, https://doi.org/10.1094/PDIS-12-19-2738-SC",2020,Cloe Tom,
7514,I,,,,RsAc1,,,Ageratum conyzoides (Goatweed),Ageratum conyzoides,Ageratum,Asteraceae,Asterales,,"Okinawa, Ryukyu Islands, Japan",Japan,Eastern Asia,Asia,26.334375,127.799385,,,,,,,"Horita 2020, https://doi.org/10.1007/s10327-020-00939-x",2020,Cloe Tom,
7515,I,,30,,MAFF211272,,,Curcuma alismatifolia (Siam Tulip),Curcuma alismatifolia,Curcuma,Zingiberaceae,Zingiberales,1995,"Kochi, Japan",Japan,Eastern Asia,Asia,33.560808,133.54041,,,,,,,"Horita 2020, https://doi.org/10.1007/s10327-020-00939-x",2020,Cloe Tom,
7516,I,,30,,MAFF211274,,,Curcuma alismatifolia (Siam Tulip),Curcuma alismatifolia,Curcuma,Zingiberaceae,Zingiberales,,"Kochi, Japan",Japan,Eastern Asia,Asia,33.560808,133.54041,,,,,,,"Horita 2020, https://doi.org/10.1007/s10327-020-00939-x",2020,Cloe Tom,
7517,I,,30,,MAFF211276,,,Curcuma alismatifolia (Siam Tulip),Curcuma alismatifolia,Curcuma,Zingiberaceae,Zingiberales,,"Kochi, Japan",Japan,Eastern Asia,Asia,33.560808,133.54041,,,,,,,"Horita 2020, https://doi.org/10.1007/s10327-020-00939-x",2020,Cloe Tom,
7518,I,,30,,CA-2,,,Curcuma aromatica (Wild Turmeric),Curcuma aromatica,Curcuma,Zingiberaceae,Zingiberales,,"Okinawa, Ryukyu Islands, Japan",Japan,Eastern Asia,Asia,26.334375,127.799385,,,,,,,"Horita 2020, https://doi.org/10.1007/s10327-020-00939-x",2020,Cloe Tom,
7519,I,,30,,CA-3,,,Curcuma aromatica (Wild Turmeric),Curcuma aromatica,Curcuma,Zingiberaceae,Zingiberales,,"Okinawa, Ryukyu Islands, Japan",Japan,Eastern Asia,Asia,26.334375,127.799385,,,,,,,"Horita 2020, https://doi.org/10.1007/s10327-020-00939-x",2020,Cloe Tom,
7520,I,,30,,MAFF311693,,,Curcuma aromatica (Wild Turmeric),Curcuma aromatica,Curcuma,Zingiberaceae,Zingiberales,,"Okinawa, Ryukyu Islands, Japan",Japan,Eastern Asia,Asia,26.334375,127.799385,GCA_015698385.1,Complete (3 contigs),PacBio and Illumina,,,,"Horita 2020, https://doi.org/10.1007/s10327-020-00939-x",2020,Cloe Tom,
7521,I,,30,,CL-1,,,Curcuma longa (Turmeric),Curcuma longa,Curcuma,Zingiberaceae,Zingiberales,,"Okinawa, Ryukyu Islands, Japan",Japan,Eastern Asia,Asia,26.334375,127.799385,,,,,,,"Horita 2020, https://doi.org/10.1007/s10327-020-00939-x",2020,Cloe Tom,
7522,I,,30,,CL-2,,,Curcuma longa (Turmeric),Curcuma longa,Curcuma,Zingiberaceae,Zingiberales,,"Okinawa, Ryukyu Islands, Japan",Japan,Eastern Asia,Asia,26.334375,127.799385,,,,,,,"Horita 2020, https://doi.org/10.1007/s10327-020-00939-x",2020,Cloe Tom,
7523,I,,30,,CL-3,,,Curcuma longa (Turmeric),Curcuma longa,Curcuma,Zingiberaceae,Zingiberales,,"Okinawa, Ryukyu Islands, Japan",Japan,Eastern Asia,Asia,26.334375,127.799385,,,,,,,"Horita 2020, https://doi.org/10.1007/s10327-020-00939-x",2020,Cloe Tom,
7524,I,,30,,CZ-2,,,Curcuma zedoaria (White Turmeric),Curcuma zedoari,Curcuma,Zingiberaceae,Zingiberales,,"Okinawa, Ryukyu Islands, Japan",Japan,Eastern Asia,Asia,26.334375,127.799385,,,,,,,"Horita 2020, https://doi.org/10.1007/s10327-020-00939-x",2020,Cloe Tom,
7525,I,,30,,CZ-3,,,Curcuma zedoaria (White Turmeric),Curcuma zedoari,Curcuma,Zingiberaceae,Zingiberales,,"Okinawa, Ryukyu Islands, Japan",Japan,Eastern Asia,Asia,26.334375,127.799385,,,,,,,"Horita 2020, https://doi.org/10.1007/s10327-020-00939-x",2020,Cloe Tom,
7526,I,,44,,MAFF211557,,,Kalanchoe sp. (Florist Kalanchoe),,Kalanchoe,Crassulaceae,Saxifragales,,"Kagawa, Japan",Japan,Eastern Asia,Asia,34.17888,134.023778,,,,,,,"Horita 2020, https://doi.org/10.1007/s10327-020-00939-x",2020,Cloe Tom,
7527,I,,13,,MAFF211396,,,Momordica charantia (Bitter Melon),Momordica charantia,Momordica,Cucurbitaceae,Cucurbitales,,"Okinawa, Ryukyu Islands, Japan",Japan,Eastern Asia,Asia,26.334375,127.799385,,,,,,,"Horita 2020, https://doi.org/10.1007/s10327-020-00939-x",2020,Cloe Tom,
7528,I,,34,,MAFF301522,,,Solanum lycopersicum (Tomato),Solanum lycopersicum,Solanum,Solanaceae,Solanales,,"Kagoshima, Japan",Japan,Eastern Asia,Asia,31.590626,130.555157,,,,,,,"Horita 2020, https://doi.org/10.1007/s10327-020-00939-x",2020,Cloe Tom,
7529,I,,15,,MAFF301521,,,Solanum melongena (Eggplant),Solanum melongena,Solanum,Solanaceae,Solanales,,"Nara, Japan",Japan,Eastern Asia,Asia,34.680801,135.824728,,,,,,,"Horita 2020, https://doi.org/10.1007/s10327-020-00939-x",2020,Cloe Tom,
7530,IV,,8,,RS-1,,,Solanum tuberosum (Potato),Solanum tuberosum,Solanum,Solanaceae,Solanales,,"Nagasaki, Kyushu, Japan",Japan,Eastern Asia,Asia,32.744103,129.878188,,,,,,,"Horita 2020, https://doi.org/10.1007/s10327-020-00939-x",2020,Cloe Tom,
7531,I,,15,,MAFF301556,,,Solanum tuberosum (Potato),Solanum tuberosum,Solanum,Solanaceae,Solanales,,"Nagasaki, Kyushu, Japan",Japan,Eastern Asia,Asia,32.744103,129.878188,,,,,,,"Horita 2020, https://doi.org/10.1007/s10327-020-00939-x",2020,Cloe Tom,
7532,I,,16,,MAFF211476,,,Zingiber officinale (Ginger),Zingiber officinale,Zingiber,Zingiberaceae,Zingiberales,,"Kochi, Japan",Japan,Eastern Asia,Asia,33.560808,133.54041,,,,,,,"Horita 2020, https://doi.org/10.1007/s10327-020-00939-x",2020,Cloe Tom,
7533,I,,30,,MAFF211480,,,Zingiber officinale (Ginger),Zingiber officinale,Zingiber,Zingiberaceae,Zingiberales,,"Kochi, Japan",Japan,Eastern Asia,Asia,33.560808,133.54041,,,,,,,"Horita 2020, https://doi.org/10.1007/s10327-020-00939-x",2020,Cloe Tom,
7534,I,,30,,MAFF211483,,,Zingiber officinale (Ginger),Zingiber officinale,Zingiber,Zingiberaceae,Zingiberales,,"Kochi, Japan",Japan,Eastern Asia,Asia,33.560808,133.54041,,,,,,,"Horita 2020, https://doi.org/10.1007/s10327-020-00939-x",2020,Cloe Tom,
7535,I,,30,,MAFF211484,,,Zingiber officinale (Ginger),Zingiber officinale,Zingiber,Zingiberaceae,Zingiberales,,"Kochi, Japan",Japan,Eastern Asia,Asia,33.560808,133.54041,,,,,,,"Horita 2020, https://doi.org/10.1007/s10327-020-00939-x",2020,Cloe Tom,
7536,I,,30,,MAFF107639,,,Zingiber officinale (Ginger),Zingiber officinale,Zingiber,Zingiberaceae,Zingiberales,,"Tochigi, Japan",Japan,Eastern Asia,Asia,36.378526,139.733371,,,,,,,"Horita 2020, https://doi.org/10.1007/s10327-020-00939-x",2020,Cloe Tom,
7537,I,,14,,MAFF331053,,,Zingiber officinale (Ginger),Zingiber officinale,Zingiber,Zingiberaceae,Zingiberales,,"Tochigi, Japan",Japan,Eastern Asia,Asia,36.378526,139.733371,,,,,,,"Horita 2020, https://doi.org/10.1007/s10327-020-00939-x",2020,Cloe Tom,
7538,I,,17,,UW810,,,Capsicum annuum (Pepper),Capsicum annuum,Capsicum,Solanaceae,Solanales,2018,"Ceco-Agro, Togo",Togo,Western Africa,Africa,11.051214,0.070788,,,,MT572401,,,"Kunwar 2020, https://doi.org/10.1094/PDIS-08-20-1665-PDN",2020,Cloe Tom,
7539,I,,17,,UW804,,,Capsicum annuum (Pepper),Capsicum annuum,Capsicum,Solanaceae,Solanales,2018,"Tchouloum, Togo",Togo,Western Africa,Africa,35.096353,137.04332,,,,MT572395,,,"Kunwar 2020, https://doi.org/10.1094/PDIS-08-20-1665-PDN",2020,Cloe Tom,
7540,I,,17,,UW806,,,Capsicum annuum (Pepper),Capsicum annuum,Capsicum,Solanaceae,Solanales,2018,"Tchouloum, Togo",Togo,Western Africa,Africa,35.096353,137.04332,,,,MT572397,,,"Kunwar 2020, https://doi.org/10.1094/PDIS-08-20-1665-PDN",2020,Cloe Tom,
7541,I,,17,,UW807,,,Capsicum annuum (Pepper),Capsicum annuum,Capsicum,Solanaceae,Solanales,2018,"Tchouloum, Togo",Togo,Western Africa,Africa,35.096353,137.04332,,,,MT572398,,,"Kunwar 2020, https://doi.org/10.1094/PDIS-08-20-1665-PDN",2020,Cloe Tom,
7542,I,,17,,UW808,,,Capsicum annuum (Pepper),Capsicum annuum,Capsicum,Solanaceae,Solanales,2018,"Tchouloum, Togo",Togo,Western Africa,Africa,35.096353,137.04332,,,,MT572399,,,"Kunwar 2020, https://doi.org/10.1094/PDIS-08-20-1665-PDN",2020,Cloe Tom,
7543,I,,17,,UW809,,,Capsicum annuum (Pepper),Capsicum annuum,Capsicum,Solanaceae,Solanales,2018,"Tchouloum, Togo",Togo,Western Africa,Africa,35.096353,137.04332,,,,MT572400,,,"Kunwar 2020, https://doi.org/10.1094/PDIS-08-20-1665-PDN",2020,Cloe Tom,
7544,I,,17,,UW811,,,Solanum lycopersicum (Tomato),Solanum lycopersicum,Solanum,Solanaceae,Solanales,2018,"Ceco-Agro, Togo",Togo,Western Africa,Africa,11.051214,0.070788,,,,MT572402,,,"Kunwar 2020, https://doi.org/10.1094/PDIS-08-20-1665-PDN",2020,Cloe Tom,
7545,I,,17,,UW812,,,Solanum lycopersicum (Tomato),Solanum lycopersicum,Solanum,Solanaceae,Solanales,2018,"Ceco-Agro, Togo",Togo,Western Africa,Africa,11.051214,0.070788,,,,MT572403,,,"Kunwar 2020, https://doi.org/10.1094/PDIS-08-20-1665-PDN",2020,Cloe Tom,
7546,I,,17,,UW813,,,Solanum lycopersicum (Tomato),Solanum lycopersicum,Solanum,Solanaceae,Solanales,2018,"Ceco-Agro, Togo",Togo,Western Africa,Africa,11.051214,0.070788,,,,MT572404,,,"Kunwar 2020, https://doi.org/10.1094/PDIS-08-20-1665-PDN",2020,Cloe Tom,
7547,I,,17,,UW814,,,Solanum lycopersicum (Tomato),Solanum lycopersicum,Solanum,Solanaceae,Solanales,2018,"Ceco-Agro, Togo",Togo,Western Africa,Africa,11.051214,0.070788,,,,MT572405,,,"Kunwar 2020, https://doi.org/10.1094/PDIS-08-20-1665-PDN",2020,Cloe Tom,
7548,I,,17,,UW802,,,Solanum lycopersicum (Tomato),Solanum lycopersicum,Solanum,Solanaceae,Solanales,2018,"Tchouloum, Togo",Togo,Western Africa,Africa,35.096353,137.04332,,,,MT572393,,,"Kunwar 2020, https://doi.org/10.1094/PDIS-08-20-1665-PDN",2020,Cloe Tom,
