Index,Phylotype,Sub-Phylotype,Sequevar,Sub-sequevar designation,Strainname,Alt Names,"Environmental Source (Soil, Water, unknown plants)",Host Species (Common name),Host Species ,Host Genus,Host Family,Host Order,Year isolated,Location Isolated,Location (Country or Territory),Location (subcontinent),Location (continent),Imported Location,Genome Accession,Genome Level,Sequencing Tech,egl accession,mutS accession,other accession,Citation and Link,Publication,Publication Link,Year published,Data entered by,Comments,Lat (AI),Long (AI),Long Accuracy,Lat Accuracy
208,,,,,,,,Capsicum annuum (Pepper),Capsicum annuum,Capsicum,Solanaceae,Solanales,,"Reunion Island, France",Reunion Island,Eastern Africa,Africa,,,,,,,,"Girard 1993 IBWS proceedings, https://ageconsearch.umn.edu/record/134669/files/PR045.pdf#page=68",Girard 1993,https://ageconsearch.umn.edu/record/134669/files/PR045.pdf#page=68,1993,Tiffany Lowe-Power,,-21.278098,55.376823,Accurate,Accurate
209,,,,,,,,Capsicum frutescens (Tabasco Pepper),Capsicum frutescens,Capsicum,Solanaceae,Solanales,,"Reunion Island, France",Reunion Island,Eastern Africa,Africa,,,,,,,,"Girard 1993 IBWS proceedings, https://ageconsearch.umn.edu/record/134669/files/PR045.pdf#page=68",Girard 1993,https://ageconsearch.umn.edu/record/134669/files/PR045.pdf#page=68,1993,Tiffany Lowe-Power,,-21.278098,55.376823,Accurate,Accurate
210,,,,,,,,Cyphomandra betacea (Tamarillo),Cyphomandra betacea,Cyphomandra,Solanaceae,Solanales,,"Reunion Island, France",Reunion Island,Eastern Africa,Africa,,,,,,,,"Girard 1993 IBWS proceedings, https://ageconsearch.umn.edu/record/134669/files/PR045.pdf#page=68",Girard 1993,https://ageconsearch.umn.edu/record/134669/files/PR045.pdf#page=68,1993,Tiffany Lowe-Power,,-21.278098,55.376823,Accurate,Accurate
211,,,,,,,,Euphorbia pulcherrima (Poinsettia),Euphorbia pulcherrima,Euphorbia,Euphorbiaceae,Malpighiales,,"Reunion Island, France",Reunion Island,Eastern Africa,Africa,,,,,,,,"Girard 1993 IBWS proceedings, https://ageconsearch.umn.edu/record/134669/files/PR045.pdf#page=68",Girard 1993,https://ageconsearch.umn.edu/record/134669/files/PR045.pdf#page=68,1993,Tiffany Lowe-Power,,-21.278098,55.376823,Accurate,Accurate
212,,,,,,,,Kalanchoe blossfeldiana (Florist Kalanchoe),Kalanchoe blossfeldiana,Kalanchoe,Crassulaceae,Saxifragales,,"Reunion Island, France",Reunion Island,Eastern Africa,Africa,,,,,,,,"Girard 1993 IBWS proceedings, https://ageconsearch.umn.edu/record/134669/files/PR045.pdf#page=68",Girard 1993,https://ageconsearch.umn.edu/record/134669/files/PR045.pdf#page=68,1993,Tiffany Lowe-Power,,-21.278098,55.376823,Accurate,Accurate
213,,,,,,,,Nicotiana tabacum (Tobacco),Nicotiana tabacum,Nicotiana,Solanaceae,Solanales,,"Reunion Island, France",Reunion Island,Eastern Africa,Africa,,,,,,,,"Girard 1993 IBWS proceedings, https://ageconsearch.umn.edu/record/134669/files/PR045.pdf#page=68",Girard 1993,https://ageconsearch.umn.edu/record/134669/files/PR045.pdf#page=68,1993,Tiffany Lowe-Power,,-21.278098,55.376823,Accurate,Accurate
214,,,,,,,,Obetia ficifolia,Obetia ficifolia,Obetia,Urticaceae,Rosales,,"Reunion Island, France",Reunion Island,Eastern Africa,Africa,,,,,,,,"Girard 1993 IBWS proceedings, https://ageconsearch.umn.edu/record/134669/files/PR045.pdf#page=68",Girard 1993,https://ageconsearch.umn.edu/record/134669/files/PR045.pdf#page=68,1993,Tiffany Lowe-Power,,-21.278098,55.376823,Accurate,Accurate
215,,,,,,,,Phaseolus vulgaris (Common Bean),Phaseolus vulgaris,Phaseolus,Fabaceae,Fabales,,"Reunion Island, France",Reunion Island,Eastern Africa,Africa,,,,,,,,"Girard 1993 IBWS proceedings, https://ageconsearch.umn.edu/record/134669/files/PR045.pdf#page=68",Girard 1993,https://ageconsearch.umn.edu/record/134669/files/PR045.pdf#page=68,1993,Tiffany Lowe-Power,,-21.278098,55.376823,Accurate,Accurate
216,,,,,,,,Schinus terebinthifolius (Brazilian Peppertree),Schinus terebinthifolius,Schinus,Anacardiaceae,Sapindales,,"Reunion Island, France",Reunion Island,Eastern Africa,Africa,,,,,,,,"Girard 1993 IBWS proceedings, https://ageconsearch.umn.edu/record/134669/files/PR045.pdf#page=68",Girard 1993,https://ageconsearch.umn.edu/record/134669/files/PR045.pdf#page=68,1993,Tiffany Lowe-Power,,-21.278098,55.376823,Accurate,Accurate
217,,,,,,,,Solanum lycopersicum (Tomato),Solanum lycopersicum,Solanum,Solanaceae,Solanales,,"Reunion Island, France",Reunion Island,Eastern Africa,Africa,,,,,,,,"Girard 1993 IBWS proceedings, https://ageconsearch.umn.edu/record/134669/files/PR045.pdf#page=68",Girard 1993,https://ageconsearch.umn.edu/record/134669/files/PR045.pdf#page=68,1993,Tiffany Lowe-Power,,-21.278098,55.376823,Accurate,Accurate
218,,,,,,,,Solanum mauritianum (Wooly Nightshade),Solanum mauritianum,Solanum,Solanaceae,Solanales,,"Reunion Island, France",Reunion Island,Eastern Africa,Africa,,,,,,,,"Girard 1993 IBWS proceedings, https://ageconsearch.umn.edu/record/134669/files/PR045.pdf#page=68",Girard 1993,https://ageconsearch.umn.edu/record/134669/files/PR045.pdf#page=68,1993,Tiffany Lowe-Power,,-21.278098,55.376823,Accurate,Accurate
219,,,,,,,,Solanum melongena (Eggplant),Solanum melongena,Solanum,Solanaceae,Solanales,,"Reunion Island, France",Reunion Island,Eastern Africa,Africa,,,,,,,,"Girard 1993 IBWS proceedings, https://ageconsearch.umn.edu/record/134669/files/PR045.pdf#page=68",Girard 1993,https://ageconsearch.umn.edu/record/134669/files/PR045.pdf#page=68,1993,Tiffany Lowe-Power,,-21.278098,55.376823,Accurate,Accurate
220,,,,,,,,Solanum nigrum (Black Nightshade),Solanum nigrum,Solanum,Solanaceae,Solanales,,"Reunion Island, France",Reunion Island,Eastern Africa,Africa,,,,,,,,"Girard 1993 IBWS proceedings, https://ageconsearch.umn.edu/record/134669/files/PR045.pdf#page=68",Girard 1993,https://ageconsearch.umn.edu/record/134669/files/PR045.pdf#page=68,1993,Tiffany Lowe-Power,,-21.278098,55.376823,Accurate,Accurate
221,,,,,,,,Solanum tuberosum (Potato),Solanum tuberosum,Solanum,Solanaceae,Solanales,,"Reunion Island, France",Reunion Island,Eastern Africa,Africa,,,,,,,,"Girard 1993 IBWS proceedings, https://ageconsearch.umn.edu/record/134669/files/PR045.pdf#page=68",Girard 1993,https://ageconsearch.umn.edu/record/134669/files/PR045.pdf#page=68,1993,Tiffany Lowe-Power,,-21.278098,55.376823,Accurate,Accurate
5528,,,,,,,,Strelitzia reginae (Bird of Paradise),Strelitzia reginae,Strelitzia,Strelitziaceae,Zingiberales,2014,"Hessaraghatta, Bangalore, India",India,Southern Asia,Asia,,,,,,,,"GOPALAKRISHNAN 2016, https://epubs.icar.org.in/ejournal/index.php/IPPJ/article/view/71226/30113",GOPALAKRISHNAN 2016,https://epubs.icar.org.in/ejournal/index.php/IPPJ/article/view/71226/30113,2016,Vienna Elmgreen,,13.137888,77.478369,Accurate,Accurate
24,,,,,,,,Solanum cinereum (Narrawa Burr),Solanum cinereum,Solanum,Solanaceae,Solanales,,Australia,Australia,Australia and New Zealand,Oceania,,,,,,,,"Graham 1978, https://www.cabdirect.org/cabdirect/abstract/19791354146",Graham 1978,https://www.cabdirect.org/cabdirect/abstract/19791354146,1978,Tiffany Lowe-Power,,-25.734968,134.489563,Accurate,Accurate
8436,I,,,,NCPPB4008,YO030,,Arachis hypogaea (Peanut),Arachis hypogaea,Arachis,Fabaceae,Fabales,,China,China,Eastern Asia,Asia,,SAMN27356499,,,,,,Greenrod et al. 2022 https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-08909-7,Greenrod et al. 2022,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-08909-7,2022,Vienna Elmgreen,,35.486703,101.901875,Accurate,Accurate
8518,I,,,,YO193,,,Arachis hypogaea (Peanut),Arachis hypogaea,Arachis,Fabaceae,Fabales,1963,Uganda,Uganda,Eastern Africa,Africa,,SAMN30821937,,,,,,Greenrod et al. 2022 https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-08909-7,Greenrod et al. 2022,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-08909-7,2022,Vienna Elmgreen,,1.279964,32.386218,Accurate,Accurate
8519,I,,31,,NCPPB2484,"B4084, YO194",,Arachis hypogaea (Peanut),Arachis hypogaea,Arachis,Fabaceae,Fabales,1969,Uganda,Uganda,Eastern Africa,Africa,,SAMN27356644,,,,,,Greenrod et al. 2022 https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-08909-7,Greenrod et al. 2022,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-08909-7,2022,Vienna Elmgreen,,1.279964,32.386218,Accurate,Accurate
8482,I,,,,NCPPB0501,YO137,,Brassica oleracea (Wild Cabbage),Brassica oleracea,Brassica,Brassicaceae,Brassicales,1957,Mauritius,Mauritius,Eastern Africa,Africa,,SAMN27356591,,,,,,Greenrod et al. 2022 https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-08909-7,Greenrod et al. 2022,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-08909-7,2022,Vienna Elmgreen,,-20.163857,57.502513,Accurate,Accurate
8407,I,,,,NCPPB3993,"GonzalezG-1, UW255, YO042, UCD233",,Capsicum annuum (Pepper),Capsicum annuum,Capsicum,Solanaceae,Solanales,1968,"La Garita, Costa Rica",CostaRica,Central America,North America,,SAMN27356511,,,,,,Greenrod et al. 2022 https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-08909-7,Greenrod et al. 2022,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-08909-7,2022,Vienna Elmgreen,,11.087373,-85.552503,Accurate,Accurate
8424,I,,18,,NCPPB3864,YO018,,Capsicum annuum (Pepper),Capsicum annuum,Capsicum,Solanaceae,Solanales,1991,Brazil,Brazil,Southern America,South America,,SAMN27356487,,,,,,Greenrod et al. 2022 https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-08909-7,Greenrod et al. 2022,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-08909-7,2022,Vienna Elmgreen,,-9.588903,-51.619789,Accurate,Accurate
8425,II,IIB,1,,NCPPB3862,"CNPH-17, YO019",,Capsicum annuum (Pepper),Capsicum annuum,Capsicum,Solanaceae,Solanales,1992,Brazil,Brazil,Southern America,South America,,SAMN27356488,,,,,,Greenrod et al. 2022 https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-08909-7,Greenrod et al. 2022,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-08909-7,2022,Vienna Elmgreen,,-9.588903,-51.619789,Accurate,Accurate
8484,I,,,,NCPPB0503,YO138,,Dahlia sp. (Dahlia),,Dahlia,Asteraceae,Asterales,1957,Mauritius,Mauritius,Eastern Africa,Africa,,SAMN27356592,,,,,,Greenrod et al. 2022 https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-08909-7,Greenrod et al. 2022,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-08909-7,2022,Vienna Elmgreen,,-20.163857,57.502513,Accurate,Accurate
8441,I,,,,NCPPB0791,YO038,,Eclipta prostrata (False Daisy),Eclipta prostrata,Eclipta,Asteraceae,Asterales,1960,Costa Rica,Costa Rica,Central America,North America,,SAMN27356507,,,,,,Greenrod et al. 2022 https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-08909-7,Greenrod et al. 2022,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-08909-7,2022,Vienna Elmgreen,,10.257794,-84.200915,Accurate,Accurate
8437,II,IIB,4,,NCPPB3594,YO032,,Heliconia sp. (Lobster-claws),,Heliconia,Heliconiaceae,Zingiberales,1960,Colombia,Colombia,Southern America,South America,,SAMN27356501,,,,,,Greenrod et al. 2022 https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-08909-7,Greenrod et al. 2022,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-08909-7,2022,Vienna Elmgreen,,3.065088,-73.129056,Accurate,Accurate
8443,I,,,,NCPPB2154,YO034,,Heliconia sp. (Lobster-claws),,Heliconia,Heliconiaceae,Zingiberales,1958,Costa Rica,Costa Rica,Central America,North America,,SAMN27356503,,,,,,Greenrod et al. 2022 https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-08909-7,Greenrod et al. 2022,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-08909-7,2022,Vienna Elmgreen,,10.257794,-84.200915,Accurate,Accurate
8433,I,,,,NCPPB4007,"R291, YO024",,Morus sp. (Mulberry),,Morus,Moraceae,Rosales,,China,China,Eastern Asia,Asia,,SAMN27356493,,,,,,Greenrod et al. 2022 https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-08909-7,Greenrod et al. 2022,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-08909-7,2022,Vienna Elmgreen,,35.486703,101.901875,Accurate,Accurate
8434,I,,,,NCPPB4012,YO025,,Morus sp. (Mulberry),,Morus,Moraceae,Rosales,,China,China,Eastern Asia,Asia,,SAMN27356494,,,,,,Greenrod et al. 2022 https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-08909-7,Greenrod et al. 2022,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-08909-7,2022,Vienna Elmgreen,,35.486703,101.901875,Accurate,Accurate
8422,II,IIA,24,,NCPPB3649,"YO015, ICMP6782",,Musa acuminata (Banana),Musa acuminata,Musa,Musaceae,Zingiberales,1979,Brazil,Brazil,Southern America,South America,,SAMN27356484,,,,,,Greenrod et al. 2022 https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-08909-7,Greenrod et al. 2022,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-08909-7,2022,Vienna Elmgreen,,-9.588903,-51.619789,Accurate,Accurate
8423,II,IIA,24,,NCPPB3650,YO016,,Musa acuminata (Banana),Musa acuminata,Musa,Musaceae,Zingiberales,1979,Brazil,Brazil,Southern America,South America,,SAMN27356485,,,,,,Greenrod et al. 2022 https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-08909-7,Greenrod et al. 2022,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-08909-7,2022,Vienna Elmgreen,,-9.588903,-51.619789,Accurate,Accurate
8439,II,IIB,3,,NCPPB0788,YO036,,Musa acuminata (Banana),Musa acuminata,Musa,Musaceae,Zingiberales,1960,Costa Rica,Costa Rica,Central America,North America,,SAMN27356505,,,,,,Greenrod et al. 2022 https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-08909-7,Greenrod et al. 2022,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-08909-7,2022,Vienna Elmgreen,,10.257794,-84.200915,Accurate,Accurate
8452,II,IIB,3,,NCPPB0789,YO089,,Musa acuminata (Banana),Musa acuminata,Musa,Musaceae,Zingiberales,1959,Honduras,Honduras,Central America,North America,,SAMN27356546,,,,,,Greenrod et al. 2022 https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-08909-7,Greenrod et al. 2022,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-08909-7,2022,Vienna Elmgreen,,14.761664,-86.921641,Accurate,Accurate
8455,IV,,10,,YO102_T334,,,Musa acuminata (Banana),Musa acuminata,Musa,Musaceae,Zingiberales,1987,Indonesia,Indonesia,South-Eastern Asia,Asia,,SAMN27356558,,,,,,Greenrod et al. 2022 https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-08909-7,Greenrod et al. 2022,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-08909-7,2022,Vienna Elmgreen,,-6.175554,106.827216,Accurate,Accurate
8456,IV,,10,,YO103_T379,,,Musa acuminata (Banana),Musa acuminata,Musa,Musaceae,Zingiberales,1987,Indonesia,Indonesia,South-Eastern Asia,Asia,,SAMN27356559,,,,,,Greenrod et al. 2022 https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-08909-7,Greenrod et al. 2022,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-08909-7,2022,Vienna Elmgreen,,-6.175554,106.827216,Accurate,Accurate
8457,IV,,10,,NCPPB3726,"ICMP10001, SMT59, T389x, Y104",,Musa acuminata (Banana),Musa acuminata,Musa,Musaceae,Zingiberales,1987,Indonesia,Indonesia,South-Eastern Asia,Asia,,SAMN27356560,,,,,,Greenrod et al. 2022 https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-08909-7,Greenrod et al. 2022,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-08909-7,2022,Vienna Elmgreen,,-6.175554,106.827216,Accurate,Accurate
8458,IV,,10,,YO106_T394,,,Musa acuminata (Banana),Musa acuminata,Musa,Musaceae,Zingiberales,1987,Indonesia,Indonesia,South-Eastern Asia,Asia,,SAMN27356562,,,,,,Greenrod et al. 2022 https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-08909-7,Greenrod et al. 2022,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-08909-7,2022,Vienna Elmgreen,,-6.175554,106.827216,Accurate,Accurate
8459,IV,,10,,YO107_T440,,,Musa acuminata (Banana),Musa acuminata,Musa,Musaceae,Zingiberales,1987,Indonesia,Indonesia,South-Eastern Asia,Asia,,SAMN27356563,,,,,,Greenrod et al. 2022 https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-08909-7,Greenrod et al. 2022,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-08909-7,2022,Vienna Elmgreen,,-6.175554,106.827216,Accurate,Accurate
8495,II,IIB,4,,NCPPB2315,YO157,,Musa acuminata (Banana),Musa acuminata,Musa,Musaceae,Zingiberales,1970,Peru,Peru,Southern America,South America,,SAMN27356611,,,,,,Greenrod et al. 2022 https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-08909-7,Greenrod et al. 2022,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-08909-7,2022,Vienna Elmgreen,,-10.151093,-75.311132,Accurate,Accurate
8500,II,IIB,3,,NCPPB3970,YO159,,Musa acuminata (Banana),Musa acuminata,Musa,Musaceae,Zingiberales,1992,Philippines,Philippines,South-Eastern Asia,Asia,,SAMN27356613,,,,,,Greenrod et al. 2022 https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-08909-7,Greenrod et al. 2022,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-08909-7,2022,Vienna Elmgreen,,14.586788,120.981779,Accurate,Accurate
8513,II,IIA,6,,NCPPB0446,"ICPBPS150, YO189",,Musa acuminata (Banana),Musa acuminata,Musa,Musaceae,Zingiberales,1957,Trinidad and Tobago,Trinidad and Tobago,Caribbean,North America,,SAMN27356640,,,,,,Greenrod et al. 2022 https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-08909-7,Greenrod et al. 2022,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-08909-7,2022,Vienna Elmgreen,,10.468643,-61.253176,Accurate,Accurate
8523,II,IIA,6,,NCPPB3969,"UW181, K261, YO381",,Musa acuminata (Banana),Musa acuminata,Musa,Musaceae,Zingiberales,,Venezuela,Venezuela,Southern America,South America,,SAMN27356658,,,,,,Greenrod et al. 2022 https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-08909-7,Greenrod et al. 2022,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-08909-7,2022,Vienna Elmgreen,,7.61957,-65.801997,Accurate,Accurate
8517,II,IIA,,,UW275,"YO041, R286",,Myagrum perfoliatum (Muskweed),Myagrum perfoliatum,Myagrum,Brassicaceae,Brassicales,1973,"Turrialba, Costa Rica",CostaRica,Central America,North America,,SAMN27356510,,,,,,Greenrod et al. 2022 https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-08909-7,Greenrod et al. 2022,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-08909-7,2022,Vienna Elmgreen,,9.90509,-83.685076,Accurate,Accurate
8429,II,IIA,50,,UW90,"ENA571, R296, YO014, UCD187",,Nicotiana sp. (Tobacco),,Nicotiana,Solanaceae,Solanales,1964,Brazil,Brazil,Southern America,South America,,SAMN27356483,,,,,,Greenrod et al. 2022 https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-08909-7,Greenrod et al. 2022,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-08909-7,2022,Vienna Elmgreen,,-9.588903,-51.619789,Accurate,Accurate
8466,I,,,,NCPPB3992,"S240, Hayward0170, UW147, ACH170",,Nicotiana sp. (Tobacco),,Nicotiana,Solanaceae,Solanales,1962,"Ingham, Australia",Australia,Australia and New Zealand,Oceania,,SAMN27356474,,,,,,Greenrod et al. 2022 https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-08909-7,Greenrod et al. 2022,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-08909-7,2022,Vienna Elmgreen,,-18.65072,146.155716,Accurate,Accurate
8502,I,,,,UW27,"K105, A5657, UW27, R300",,Nicotiana sp. (Tobacco),,Nicotiana,Solanaceae,Solanales,1951,"Quincy, Florida, United States",United States (Continental),Northern America,North America,,SAMN27356653,,,,,,Greenrod et al. 2022 https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-08909-7,Greenrod et al. 2022,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-08909-7,2022,Vienna Elmgreen,,30.58818,-84.57578,Accurate,Accurate
8504,II,IIA,,,UW154,"S247, UCD201, YO033",,Nicotiana sp. (Tobacco),,Nicotiana,Solanaceae,Solanales,1962,"Santander, Colombia",Colombia,Southern America,South America,,SAMN27356502,,,,,,Greenrod et al. 2022 https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-08909-7,Greenrod et al. 2022,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-08909-7,2022,Vienna Elmgreen,,7.117263,-73.115667,Accurate,Accurate
8522,II,IIC,7,,NCPPB0338,"ICPBPS125, YO374",,Nicotiana sp. (Tobacco),,Nicotiana,Solanaceae,Solanales,1954,United States,United States (Continental),Northern America,North America,,SAMN27356652,,,,,,Greenrod et al. 2022 https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-08909-7,Greenrod et al. 2022,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-08909-7,2022,Vienna Elmgreen,,39.381266,-97.922211,Accurate,Accurate
8435,I,,,,NCPPB4006,"R289, YO023",,Olea sp. (Olive),,Olea,Oleaceae,Lamiales,,China,China,Eastern Asia,Asia,,SAMN27356492,,,,,,Greenrod et al. 2022 https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-08909-7,Greenrod et al. 2022,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-022-08909-7,2022,Vienna Elmgreen,,35.486703,101.901875,Accurate,Accurate
